All_Poverty,M_Poverty,F_Poverty,Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,M_With,M_Without,F_With,F_Without,All_With,All_Without,Incidence_Rate,Avg_Ann_Incidence,Mortality_Rate,Avg_Ann_Deaths,falling,rising,stable,M_poverty_frac,F_poverty_frac,All_poverty_frac,M_with_frac,F_with_frac,All_with_frac,M_without_frac,F_without_frac,All_without_frac
10379,4185,6194,45374.0,49875.0,22921.0,52552.0,39214.0,41042.0,23925,4489,26220,4020,50145,8509,77.5,49.0,56.5,36.0,0.0,0.0,1.0,14728.654888435278,20482.804232804232,17695.297848399085,84201.44998944183,86706.34920634922,85492.89051045112,15798.550010558176,13293.650793650793,14507.10948954888
7403,3280,4123,46312.0,47358.0,39437.0,43750.0,60809.0,44740.0,19463,2999,21583,2744,41046,5743,91.7,39.0,72.1,30.0,0.0,0.0,1.0,14602.439675897069,16948.246803962673,15822.09493684413,86648.56201584899,88720.35187240514,87725.74750475539,13351.43798415101,11279.648127594854,12274.25249524461
9327,4117,5210,33681.0,43822.0,19949.0,38125.0,68603.0,26103.0,15408,3646,17022,3617,32430,7263,86.3,46.0,55.6,30.0,0.0,0.0,1.0,21607.011651096884,25243.471098405927,23497.84596780289,80864.91025506455,82474.92611076118,81702.0633361046,19135.089744935445,17525.07388923882,18297.936663895398
18392,8191,10201,63251.0,64278.0,46864.0,35125.0,47115.0,60436.0,96016,5058,106883,4331,202899,9389,60.0,247.0,41.5,175.0,0.0,0.0,1.0,8103.963432732453,9172.406351718308,8663.702140488393,94995.7456912757,96105.70611613645,95577.23470003014,5004.254308724301,3894.2938838635423,4422.765299969852
16038,6834,9204,49956.0,50671.0,29258.0,21000.0,65063.0,45777.0,58717,2525,64310,1472,123027,3997,70.0,135.0,47.9,95.0,0.0,0.0,1.0,11159.008523562261,13991.669453649934,12625.960448419197,95877.01250775611,97762.30579793864,96853.35054792796,4122.987492243885,2237.694202061354,3146.6494520720494
68016,29385,38631,56842.0,59762.0,42267.0,28030.0,77000.0,28369.0,251666,12617,273204,8304,524870,20921,72.9,476.0,49.6,326.0,0.0,0.0,1.0,11118.762841348102,13722.878213052561,12461.91307661724,95225.95096922616,97050.17264163007,96166.84774941324,4774.04903077383,2949.827358369922,3833.1522505867633
85417,35457,49960,69068.0,74466.0,46226.0,40160.0,85049.0,37182.0,346008,17841,381455,11050,727463,28891,67.5,602.0,43.3,390.0,0.0,0.0,1.0,9744.97662491858,12728.500273881862,11293.256861205204,95096.59226767147,97184.7492388632,96180.22777694043,4903.407732328521,2815.250761136801,3819.7722230595728
79308,34517,44791,50461.0,56124.0,37149.0,17045.0,50595.0,22847.0,211241,11563,233061,6691,444302,18254,67.8,368.0,49.5,271.0,0.0,0.0,1.0,15492.091703919139,18682.22162901665,17145.5996679321,94810.23680005745,97209.19950615636,96053.66701545326,5189.76319994255,2790.8004938436384,3946.332984546736
124958,53601,71357,85118.0,87980.0,47720.0,59211.0,97198.0,49832.0,718895,30371,771113,20090,1490008,50461,61.8,1031.0,42.5,713.0,1.0,0.0,0.0,7153.801186761444,9018.797957035047,8111.685467218101,95946.566372957,97460.8286368985,96724.30928502943,4053.4336270429994,2539.171363101505,3275.6907149705708
44199,17778,26421,88262.0,90667.0,63775.0,57500.0,89513.0,74641.0,315500,8590,348517,6448,664017,15038,63.0,511.0,42.8,354.0,0.0,0.0,1.0,5485.513283347218,7443.269054695534,6508.898395564424,97349.50168163165,98183.48287859367,97785.45184116162,2650.4983183683544,1816.5171214063357,2214.548158838386
40309,17589,22720,75459.0,80187.0,43643.0,91528.0,82303.0,54528.0,230787,9501,249253,6633,480040,16134,72.4,430.0,49.6,292.0,0.0,0.0,1.0,7319.966040751098,8878.953909162674,8123.964576942766,96045.99480623253,97407.83004931883,96748.31813033331,3954.0051937674793,2592.169950681163,3251.681869666689
148278,64005,84273,55044.0,68686.0,38856.0,23804.0,40287.0,36030.0,339121,23427,375290,14000,714411,37427,69.7,448.0,45.6,292.0,1.0,0.0,0.0,17654.21406268963,21647.87176654936,19722.067785879404,93538.23493716694,96403.70931696166,95021.93291639954,6461.765062833059,3596.290683038352,4978.0670836004565
92288,40222,52066,65313.0,67708.0,43082.0,37309.0,81478.0,32751.0,375789,16106,397311,9771,773100,25877,69.8,616.0,50.1,439.0,0.0,0.0,1.0,10263.46342770385,12790.052127089873,11550.770547838049,95890.22569820998,97599.74648842248,96761.23342724508,4109.77430179002,2400.25351157752,3238.76657275491
31573,13598,17975,89860.0,94882.0,74802.0,39755.0,100983.0,67667.0,240091,19346,260900,14834,500991,34180,64.3,364.0,50.1,277.0,0.0,0.0,1.0,5241.349537652686,6518.96392900404,5899.609657473967,92543.08367734749,94620.17741736601,93613.25632367971,7456.9163226525125,5379.822582633988,6386.7436763202795
75464,30881,44583,67095.0,71270.0,58471.0,53173.0,77066.0,54937.0,349705,36042,399264,29786,748969,65828,67.6,661.0,47.8,471.0,0.0,0.0,1.0,8005.506199659362,10391.096608786855,9261.693403387593,90656.57023904269,93057.68558443071,91920.93245311409,9343.429760957311,6942.314415569281,8079.067546885911
5086,2254,2832,52465.0,55892.0,30530.0,30476.0,46667.0,36500.0,13480,2162,15141,1486,28621,3648,75.1,28.0,56.7,22.0,0.0,0.0,1.0,14409.922004858714,17032.53743910507,15761.256933899409,86178.23807697225,91062.72929572382,88695.03238402182,13821.761923027745,8937.270704276178,11304.967615978183
11905,4933,6972,90607.0,94431.0,84260.0,67750.0,116250.0,95779.0,67034,4660,75125,3317,142159,7977,55.4,74.0,47.1,61.0,0.0,0.0,1.0,6880.631573074455,8888.095663037659,7929.477273938296,93500.15342985466,95771.3979755743,94686.81728566099,6499.84657014534,4228.60202442569,5313.182714338999
16204,7194,9010,83700.0,87069.0,64241.0,72361.0,74717.0,66260.0,108742,8968,114221,7176,222963,16144,52.7,124.0,40.6,95.0,0.0,0.0,1.0,6111.630277801376,7421.929701722447,6776.882316285178,92381.27601733073,94088.81603334514,93248.21105195582,7618.723982669272,5911.183966654859,6751.788948044181
15759,6684,9075,110238.0,120146.0,86509.0,76435.0,114874.0,76619.0,137570,9750,145908,8370,283478,18120,44.4,118.0,28.8,74.0,0.0,0.0,1.0,4537.062177572631,5882.238556372263,5225.1672756450635,93381.75400488732,94574.72873643682,93992.00259948673,6618.24599511268,5425.271263563179,6007.997400513266
67820,28612,39208,99435.0,114879.0,68759.0,63463.0,103872.0,67759.0,430903,54617,474753,48905,905656,103522,35.4,371.0,25.0,263.0,1.0,0.0,0.0,5893.06310759598,7487.32951659289,6720.320894827275,88750.82385895535,90660.8893590855,89741.94839760676,11249.176141044652,9339.11064091449,10258.051602393236
84018,36085,47933,74260.0,77972.0,75021.0,59566.0,78504.0,60333.0,355547,69865,408095,52586,763642,122451,46.6,361.0,40.0,299.0,1.0,0.0,0.0,8482.365330550148,10404.813743132449,9481.848970706234,83577.09702594191,88585.15979604107,86180.79592096992,16422.90297405809,11414.840203958922,13819.204079030078
8384,3098,5286,86987.0,92783.0,47808.0,99167.0,98570.0,66250.0,48738,3615,51331,3219,100069,6834,68.8,68.0,54.0,52.0,0.0,0.0,1.0,5917.521440987145,9690.19248395967,7842.623686893727,93094.95157870608,94098.99175068745,93607.2888506403,6905.048421293909,5901.008249312557,6392.7111493597
18094,7436,10658,56228.0,57810.0,37613.0,35625.0,70278.0,46176.0,62393,6419,66780,5372,129173,11791,71.8,126.0,53.5,94.0,0.0,0.0,1.0,10806.254723013428,14771.593303026943,12835.90136488749,90671.68517119107,92554.60694090254,91635.45302346698,9328.314828808929,7445.3930590974605,8364.546976533016
15493,6604,8889,52278.0,56508.0,39019.0,50729.0,57131.0,39439.0,41662,5754,48196,4245,89858,9999,79.4,87.0,59.7,65.0,1.0,0.0,0.0,13927.788088408977,16950.477679678115,15515.186717005316,87864.85574489624,91905.18868824012,89986.68095376389,12135.144255103762,8094.811311759882,10013.319046236118
5567,2436,3131,56773.0,60281.0,31871.0,79135.0,58500.0,53902.0,21853,2792,24194,2068,46047,4860,70.2,63.0,59.8,54.0,0.0,0.0,1.0,9884.357881923312,11922.1689132587,10935.627713281081,88671.1300466626,92125.5045312619,90453.17932700807,11328.869953337391,7874.4954687381005,9546.820672991926
141654,62133,79521,42241.0,63126.0,33702.0,22757.0,51064.0,44509.0,249644,36380,299583,27012,549227,63392,80.9,512.0,61.8,388.0,0.0,0.0,1.0,21723.00226554415,24348.50502916456,23122.69126488078,87280.78762621319,91729.20589721214,89652.29612532422,12719.212373786815,8270.794102787857,10347.703874675777
12608,5761,6847,36923.0,37289.0,24500.0,18009.0,86667.0,30167.0,29842,4255,31765,3092,61607,7347,84.1,92.0,62.2,68.0,0.0,0.0,1.0,16895.914596592076,19643.113291447917,18284.6535371407,87520.89626653372,91129.47184209772,89345.07062679468,12479.103733466287,8870.528157902287,10654.929373205325
32339,15055,17284,60051.0,61525.0,20200.0,32167.0,50693.0,41569.0,123850,13135,135529,10366,259379,23501,68.3,237.0,48.9,169.0,0.0,0.0,1.0,10990.25440741687,11846.876178073271,11432.055995475113,90411.35890790963,92894.89016073203,91692.23699095023,9588.641092090375,7105.109839267968,8307.763009049773
7196,3075,4121,47030.0,47369.0,31734.0,40464.0,63194.0,45833.0,22315,4190,24230,3497,46545,7687,68.8,56.0,47.1,39.0,0.0,0.0,1.0,11601.584606677985,14862.76914199156,13268.91871957516,84191.66195057536,87387.74479748981,85825.7117568963,15808.338049424636,12612.255202510189,14174.288243103703
24933,11157,13776,44271.0,44456.0,30938.0,23646.0,74091.0,51875.0,65459,9179,69243,7781,134702,16960,84.4,160.0,60.4,116.0,0.0,0.0,1.0,14948.14973605938,17885.334441213126,16439.84650077145,87701.97486535009,89897.95388450353,88817.23833260805,12298.02513464991,10102.046115496469,11182.761667391964
19192,7672,11520,57919.0,58141.0,54063.0,27150.0,47110.0,50390.0,85969,10381,94299,7360,180268,17741,71.7,187.0,48.3,127.0,0.0,0.0,1.0,7962.636222106901,11332.00208540316,9692.488725259962,89225.73949143747,92760.1097787702,91040.30624870588,10774.260508562531,7239.890221229797,8959.693751294133
14185,6447,7738,54264.0,54439.0,42047.0,49750.0,64063.0,41733.0,50610,5289,51742,4477,102352,9766,53.7,70.0,46.6,59.0,0.0,0.0,1.0,11533.301132399507,13764.029954285917,12651.848944861662,90538.29227714271,92036.50011561927,91289.53424071068,9461.707722857296,7963.499884380726,8710.46575928932
15804,7485,8319,45583.0,46205.0,28316.0,48409.0,99444.0,33507.0,46672,5401,49948,3721,96620,9122,60.7,87.0,51.3,74.0,0.0,0.0,1.0,14374.051811879477,15500.568298272747,14945.811503470713,89628.02219960441,93066.76107249995,91373.34266422046,10371.977800395598,6933.238927500046,8626.657335779539
26719,11545,15174,44993.0,50681.0,20854.0,52344.0,65313.0,36541.0,66019,9480,70814,8026,136833,17506,69.7,143.0,53.2,109.0,0.0,0.0,1.0,15291.593266135975,19246.575342465752,17311.891356040924,87443.54229857349,89819.88838153222,88657.43590408127,12556.45770142651,10180.111618467783,11342.564095918724
22931,10265,12666,42520.0,45354.0,25172.0,47266.0,46690.0,35309.0,57482,7460,62320,5876,119802,13336,71.1,119.0,58.9,99.0,0.0,0.0,1.0,15806.411875211727,18572.93682913954,17223.482401718516,88512.82683009455,91383.65886562262,89983.32557196292,11487.173169905454,8616.341134377382,10016.674428037075
11524,5064,6460,54993.0,56680.0,37141.0,59250.0,62375.0,50667.0,47705,4843,51387,3728,99092,8571,51.8,68.0,48.3,62.0,0.0,0.0,1.0,9636.903402603333,11720.947110586954,10703.770097433659,90783.66445916115,93235.9611720947,92039.04776942868,9216.335540838852,6764.038827905289,7960.952230571319
85696,38849,46847,42327.0,47601.0,25521.0,38615.0,89286.0,42454.0,178891,20287,199440,14671,378331,34958,80.3,399.0,60.6,298.0,0.0,0.0,1.0,19504.66416973762,21879.772641293534,20735.12723542122,89814.63816284931,93147.94662581559,91541.51211379931,10185.36183715069,6852.053374184417,8458.487886200697
59468,27305,32163,45679.0,49595.0,31482.0,41042.0,42423.0,35847.0,123123,13582,135036,10043,258159,23625,58.8,155.0,41.6,109.0,0.0,0.0,1.0,19973.665922972825,22169.300863667384,21104.108111177356,90064.73793935847,93077.56463719766,91615.9185759305,9935.262060641528,6922.4353628023355,8384.0814240695
19390,9228,10162,39377.0,39794.0,24653.0,56520.0,21724.0,33875.0,29705,4265,32384,3727,62089,7992,69.2,41.0,57.8,33.0,0.0,0.0,1.0,27165.145716808947,28141.009664645124,27667.98418972332,87444.80423903445,89679.04516629281,88596.05313851115,12555.195760965556,10320.954833707181,11403.94686148885
25464,11251,14213,46326.0,48717.0,20446.0,40500.0,86786.0,44665.0,66927,7612,70651,6782,137578,14394,82.0,157.0,61.9,119.0,0.0,0.0,1.0,15094.111807241847,18355.223225239886,16755.718158608164,89787.8962690672,91241.46035927835,90528.51841128629,10212.1037309328,8758.539640721656,9471.48158871371
93489,42845,50644,53063.0,56981.0,26620.0,33553.0,59680.0,36094.0,270413,33224,289867,25135,560280,58359,59.3,353.0,41.3,247.0,0.0,0.0,1.0,14110.599169402938,16077.358238995306,15112.04434250023,89057.98700421886,92020.68558294867,90566.55012050646,10942.012995781146,7979.31441705132,9433.449879493533
10895,4813,6082,75204.0,75159.0,59350.0,72885.0,100139.0,79917.0,85073,6726,86466,5495,171539,12221,54.6,108.0,44.2,86.0,0.0,0.0,1.0,5242.976503012015,6613.673187546895,5928.9290378754895,92673.12280090197,94024.6408803732,93349.47757945146,7326.877199098029,5975.359119626798,6650.522420548542
106546,46437,60109,54582.0,56997.0,34265.0,38107.0,66980.0,48125.0,368100,43732,401222,35114,769322,78846,75.2,756.0,52.2,527.0,1.0,0.0,0.0,11275.714368965986,13775.851637270362,12561.898114524482,89381.10685910759,91952.53199369293,90703.96430895766,10618.893140892404,8047.468006307066,9296.035691042342
10955,4988,5967,54059.0,53806.0,35774.0,40640.0,104031.0,44655.0,37251,3602,39026,3132,76277,6734,58.0,60.0,40.3,42.0,0.0,0.0,1.0,12209.629647761485,14153.897243702262,13197.046174603367,91183.02205468387,92570.80506665402,91887.82209586681,8816.977945316134,7429.194933345984,8112.177904133187
2490,1153,1337,41098.0,41140.0,47083.0,35833.0,76827.0,48542.0,6595,1016,6522,738,13117,1754,73.3,15.0,54.3,11.0,0.0,0.0,1.0,15149.126264617002,18415.977961432505,16743.99838612064,86650.90001313887,89834.71074380165,88205.2316589335,13349.099986861122,10165.289256198346,11794.768341066505
16860,7388,9472,55653.0,56047.0,38200.0,34792.0,75833.0,41131.0,67649,6066,70833,5009,138482,11075,63.6,115.0,57.0,101.0,0.0,0.0,1.0,10022.383504035814,12489.122122306902,11273.29379433928,91771.00997083362,93395.4800770022,92594.79663272198,8228.990029166385,6604.519922997812,7405.203367278028
10924,4760,6164,41584.0,41740.0,29750.0,11786.0,115756.0,30250.0,26455,3758,27230,3094,53685,6852,75.3,56.0,59.2,44.0,0.0,0.0,1.0,15754.807533181081,20327.133623532514,18045.162462626162,87561.64564922384,89796.86057248384,88681.30234402101,12438.354350776155,10203.139427516158,11318.697655978987
8605,3978,4627,43693.0,44129.0,31705.0,50329.0,31250.0,34009.0,21189,2645,21487,2188,42676,4833,63.8,40.0,60.7,38.0,0.0,0.0,1.0,16690.442225392297,19543.822597676874,18112.357658548906,88902.40832424267,90758.18373812038,89827.19063756341,11097.591675757321,9241.81626187962,10172.809362436592
123086,54727,68359,67465.0,70729.0,46821.0,42222.0,101426.0,49646.0,540991,53142,583675,45780,1124666,98922,62.8,866.0,41.0,567.0,0.0,0.0,1.0,9211.237214563069,10860.029708239666,10059.43176951719,91055.5380697588,92727.0416471392,91915.41597335051,8944.461930241208,7272.958352860809,8084.584026649492
4537,2019,2518,36063.0,35885.0,36250.0,57639.0,160729.0,38077.0,9179,1263,9466,1044,18645,2307,73.2,27.0,58.9,22.0,0.0,0.0,1.0,19335.376364681095,23958.1351094196,21654.257350133637,87904.61597395135,90066.60323501428,88989.11798396334,12095.38402604865,9933.396764985728,11010.882016036656
27361,12381,14980,58989.0,60547.0,27889.0,33942.0,54567.0,45592.0,124049,9990,129902,7876,253951,17866,39.3,105.0,32.1,86.0,0.0,0.0,1.0,9236.863897820784,10872.563108769178,10065.963497500157,92546.94529204187,94283.55760716514,93427.1955028567,7453.054707958132,5716.44239283485,6572.804497143299
34825,15792,19033,43042.0,48007.0,24158.0,46719.0,63417.0,36160.0,83873,8958,92158,8175,176031,17133,69.1,173.0,50.5,127.0,0.0,0.0,1.0,17011.558638816772,18969.83046455304,18028.72170797871,90350.20628884748,91852.13239911097,91130.33484500217,9649.793711152524,8147.867600889039,8869.665154997825
23128,10571,12557,49730.0,50565.0,22699.0,50625.0,54013.0,46766.0,70567,8439,73895,6338,144462,14777,69.5,141.0,59.5,122.0,1.0,0.0,0.0,13379.99645596537,15650.667431106902,14524.080156243133,89318.53276966306,92100.50727256865,90720.23813261827,10681.467230336937,7899.492727431357,9279.761867381734
8317,3963,4354,43768.0,43816.0,24688.0,50000.0,90556.0,38750.0,23607,3046,24523,2326,48130,5372,73.5,55.0,52.8,39.0,0.0,0.0,1.0,14868.870296026715,16216.618868486721,15545.213263055588,88571.6429670206,91336.73507393198,89959.2538596688,11428.357032979402,8663.26492606801,10040.746140331203
51965,25329,26636,61003.0,66530.0,35301.0,58083.0,61688.0,43274.0,160510,11975,167436,9812,327946,21787,54.4,172.0,39.3,123.0,0.0,0.0,1.0,14684.75519610401,15027.532045495576,14858.47775302874,93057.36730730209,94464.25347535656,93770.39055508058,6942.632692697915,5535.746524643438,6229.609444919411
440449,200486,239963,41210.0,54162.0,26888.0,32859.0,74541.0,37103.0,726438,121939,823153,95246,1549591,217185,83.0,1634.0,57.7,1136.0,1.0,0.0,0.0,23631.710902110735,26128.40388545719,24929.53266288426,85626.79091960295,89629.12633833443,87707.2701915806,14373.20908039704,10370.873661665571,12292.729808419403
6105,2917,3188,37516.0,39643.0,16696.0,8496.0,2499.0,13228.0,10824,1177,11811,1435,22635,2612,57.8,15.0,43.1,12.0,0.0,0.0,1.0,24306.307807682693,24067.64306205647,24181.090822672,90192.48395967002,89166.54084251849,89654.21634253574,9807.516040329972,10833.459157481504,10345.783657464253
31824,14224,17600,49899.0,52249.0,28734.0,31098.0,34406.0,41598.0,74337,7488,81131,6446,155468,13934,63.4,86.0,47.2,63.0,1.0,0.0,0.0,17383.440268866485,20096.60070566473,18786.082808939682,90848.76260311641,92639.6199915503,91774.59534125926,9151.237396883593,7360.380008449707,8225.404658740747
9805,3862,5943,61584.0,61169.0,64260.0,61750.0,91161.0,52148.0,43701,5306,46476,4398,90177,9704,70.1,81.0,53.8,63.0,0.0,0.0,1.0,7880.5068663660295,11681.802099304163,9816.68185140317,89172.9752892444,91355.11263120652,90284.43848179335,10827.024710755606,8644.88736879349,9715.561518206665
20137,9091,11046,62099.0,63678.0,41523.0,65202.0,67212.0,54515.0,99877,12035,105832,11096,205709,23131,79.0,173.0,55.7,122.0,0.0,0.0,1.0,8123.346915433554,9446.839080459771,8799.59797238245,89246.01472585603,90510.3995621237,89892.06432441881,10753.98527414397,9489.6004378763,10107.935675581191
1856,763,1093,54773.0,55192.0,34450.0,36157.0,72386.0,45806.0,8726,1260,8835,1212,17561,2472,83.5,22.0,59.3,15.0,0.0,0.0,1.0,7640.696975766073,10878.869314223151,9264.71322318175,87382.33526937713,87936.69752164825,87660.3604053312,12617.664730622872,12063.302478351747,12339.639594668797
9237,4466,4771,53088.0,56494.0,28977.0,31417.0,60521.0,37941.0,31386,3738,34245,3179,65631,6917,64.0,53.0,45.3,37.0,0.0,0.0,1.0,12714.95273886801,12748.503634031638,12732.260020951648,89357.70413392552,91505.45104745618,90465.62276010365,10642.295866074479,8494.548952543822,9534.377239896345
51533,22824,28709,41227.0,42115.0,29896.0,45140.0,28311.0,33079.0,114052,21695,125498,18123,239550,39818,69.8,220.0,51.3,162.0,0.0,0.0,1.0,16813.631240469404,19989.416589495966,18446.2787434495,84018.06301428392,87381.37180495888,85747.11491652587,15981.936985716075,12618.628195041116,14252.885083474126
119678,53111,66567,46869.0,54974.0,31492.0,30028.0,49490.0,34168.0,274189,51746,301575,46734,575764,98480,75.3,542.0,55.3,398.0,0.0,0.0,1.0,16294.966787856474,19111.47860089748,17749.95402257936,84123.8283706874,86582.60337803501,85394.01166343341,15876.171629312594,13417.396621964981,14605.988336566583
23937,11024,12913,55348.0,55751.0,38389.0,38500.0,83750.0,52917.0,97569,11891,100070,10451,197639,22342,85.9,195.0,71.6,157.0,0.0,0.0,1.0,10071.25890736342,11683.752409044435,10881.394302235194,89136.6709300201,90543.87853892021,89843.66831680918,10863.329069979902,9456.121461079794,10156.331683190821
